"'"
"Transposition of votes by federal electoral district (FED) from the 2003 to the 2013 Representation Order"
"Voting results - May 2, 2011 general election"

"Province and territory numeric code","2013 FED Number","2013 FED Name","2003 FED Number from which the 2013 FED Number is constituted","2003 FED from which the 2013 FED Name is constituted","2013 FED - Population","2003 FED - 2011 Population","Population transferred to 2013 FED","Polling divisions transferred - Poll type","Polling divisions transferred - % transferred","Polling divisions transferred - From no.","Polling divisions transferred - To no.","Polling divisions transferred - Total polls","Electors on lists","All votes","Conservative votes","NDP-New Democratic Party votes","Liberal votes","Bloc Québécois votes","Green Party votes","Other votes"
12,12004,"Dartmouth--Cole Harbour",12003,"Dartmouth - Cole Harbour",91212,89163,89163,"SVR2",100,.,.,".",0,909,210,251,422,0,26,0
12,12004,"Dartmouth--Cole Harbour",12008,"Sackville - Eastern Shore",91212,91266,2049,"A.P.",14,609.0,609.0,1,0,59,15,33,8,0,2,-0
12,12004,"Dartmouth--Cole Harbour",12008,"Sackville - Eastern Shore",91212,91266,2049,"A.P.",16,608.0,608.0,1,0,59,20,30,9,0,1,0
12,12004,"Dartmouth--Cole Harbour",12008,"Sackville - Eastern Shore",91212,91266,2049,"O.P.",0.9,113.0,113.0,1,3,2,1,1,0,0,0,0
12,12004,"Dartmouth--Cole Harbour",12008,"Sackville - Eastern Shore",91212,91266,2049,"O.P.",51,108.0,108.0,1,167,91,31,42,16,0,3,0
12,12004,"Dartmouth--Cole Harbour",12008,"Sackville - Eastern Shore",91212,91266,2049,"O.P.",100,109.0,123.0,4,1177,550,236,236,63,0,15,0
12,12004,"Dartmouth--Cole Harbour",12008,"Sackville - Eastern Shore",91212,91266,2049,"SVR1",2.0,.,.,".",27,8,5,2,1,0,0,0
12,12004,"Dartmouth--Cole Harbour",12008,"Sackville - Eastern Shore",91212,91266,2049,"SVR2",2.0,.,.,".",0,8,3,4,1,0,0,-0
12,12005,"Halifax",12004,"Halifax",92643,92515,92515,"A.P.",100,600.0,611.0,12,0,6928,1178,3123,2347,0,268,12
12,12005,"Halifax",12004,"Halifax",92643,92515,92515,"M.P.",100,500.0,502.0,3,392,247,86,81,73,0,7,0
12,12005,"Halifax",12004,"Halifax",92643,92515,92515,"O.P.",100,1.0,413.0,224,72009,37107,6622,19831,8855,0,1666,133
12,12005,"Halifax",12004,"Halifax",92643,92515,92515,"SVR1",100,.,.,".",956,411,158,108,123,0,20,2
12,12005,"Halifax",12004,"Halifax",92643,92515,92515,"SVR2",100,.,.,".",0,1294,232,603,395,0,59,5
12,12005,"Halifax",12005,"Halifax West",92643,97710,128,"A.P.",1.4,608.0,608.0,1,0,7,2,2,2,0,0,0
12,12005,"Halifax",12005,"Halifax West",92643,97710,128,"O.P.",19,130.0,130.0,1,77,38,14,13,9,0,2,0
12,12005,"Halifax",12005,"Halifax West",92643,97710,128,"SVR1",0.1,.,.,".",1,0,0,0,0,0,0,0
12,12005,"Halifax",12005,"Halifax West",92643,97710,128,"SVR2",0.1,.,.,".",0,1,0,0,1,0,0,0
12,12006,"Halifax West",12005,"Halifax West",87275,97710,87275,"A.P.",76,607.0,607.0,1,0,663,205,174,255,0,30,0
12,12006,"Halifax West",12005,"Halifax West",87275,97710,87275,"A.P.",100,600.0,606.0,7,0,6128,2014,1078,2815,0,221,0
12,12006,"Halifax West",12005,"Halifax West",87275,97710,87275,"M.P.",100,500.0,502.0,3,264,198,90,45,60,0,3,0
12,12006,"Halifax West",12005,"Halifax West",87275,97710,87275,"O.P.",73,125.0,125.0,1,247,146,56,41,44,0,4,0
12,12006,"Halifax West",12005,"Halifax West",87275,97710,87275,"O.P.",100,1.0,402.0,149,63528,31440,9191,9814,11111,0,1324,0
12,12006,"Halifax West",12005,"Halifax West",87275,97710,87275,"SVR1",89,.,.,".",785,307,183,38,71,0,14,0
12,12006,"Halifax West",12005,"Halifax West",87275,97710,87275,"SVR2",89,.,.,".",0,897,266,127,468,0,36,0
12,12007,"Kings--Hants",12006,"Kings - Hants",83306,83306,83306,"A.P.",100,600.0,615.0,16,0,5284,1890,787,2437,0,170,0
12,12007,"Kings--Hants",12006,"Kings - Hants",83306,83306,83306,"M.P.",100,500.0,502.0,3,488,279,121,25,125,0,8,0
12,12007,"Kings--Hants",12006,"Kings - Hants",83306,83306,83306,"O.P.",100,1.0,176.0,197,64309,33778,12364,7134,12964,0,1316,0
12,12007,"Kings--Hants",12006,"Kings - Hants",83306,83306,83306,"SVR1",100,.,.,".",558,227,142,17,61,0,7,0
12,12007,"Kings--Hants",12006,"Kings - Hants",83306,83306,83306,"SVR2",100,.,.,".",0,596,197,80,300,0,19,0
12,12008,"Sackville--Preston--Chezzetcook",12003,"Dartmouth - Cole Harbour",85583,89163,0,"A.P.",0.0,608.0,608.0,1,0,0,0,0,0,0,0,0
12,12008,"Sackville--Preston--Chezzetcook",12003,"Dartmouth - Cole Harbour",85583,89163,0,"O.P.",0.6,22.1,22.1,1,1,1,0,0,0,0,0,0
12,12008,"Sackville--Preston--Chezzetcook",12003,"Dartmouth - Cole Harbour",85583,89163,0,"SVR1",0.0,.,.,".",0,0,0,0,0,0,0,0
12,12008,"Sackville--Preston--Chezzetcook",12003,"Dartmouth - Cole Harbour",85583,89163,0,"SVR2",0.0,.,.,".",0,0,0,0,0,0,0,0
12,12008,"Sackville--Preston--Chezzetcook",12007,"Cumberland - Colchester - Musquodoboit Valley",85583,87982,303,"A.P.",14,614.0,614.0,1,0,15,6,6,3,0,0,0
12,12008,"Sackville--Preston--Chezzetcook",12007,"Cumberland - Colchester - Musquodoboit Valley",85583,87982,303,"O.P.",100,209.0,209.0,1,203,137,72,41,20,0,1,3
12,12008,"Sackville--Preston--Chezzetcook",12007,"Cumberland - Colchester - Musquodoboit Valley",85583,87982,303,"SVR1",0.3,.,.,".",1,1,0,0,0,0,0,0
12,12008,"Sackville--Preston--Chezzetcook",12007,"Cumberland - Colchester - Musquodoboit Valley",85583,87982,303,"SVR2",0.3,.,.,".",0,2,1,0,1,0,0,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"A.P.",84,608.0,608.0,1,0,317,105,158,46,0,7,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"A.P.",86,609.0,609.0,1,0,351,93,201,45,0,13,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"A.P.",92,613.0,613.0,1,0,501,155,265,60,0,22,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"A.P.",100,600.0,612.0,11,0,4531,1401,2366,613,0,151,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"M.P.",67,500.0,500.0,1,85,41,9,20,9,0,3,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"O.P.",49,108.0,108.0,1,161,88,29,41,15,0,2,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"O.P.",63,165.0,165.0,1,157,82,18,51,6,0,6,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"O.P.",71,161.0,161.0,1,269,128,38,73,10,0,6,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"O.P.",99,167.0,167.0,1,336,185,66,89,19,0,12,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"O.P.",99,113.0,113.0,1,373,189,70,82,22,0,15,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"O.P.",99,171.0,171.0,1,251,143,38,89,9,0,7,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"O.P.",100,2.0,400.0,196,62876,31501,9318,17389,3431,0,1363,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"SVR1",94,.,.,".",1280,389,224,105,43,0,18,0
12,12008,"Sackville--Preston--Chezzetcook",12008,"Sackville - Eastern Shore",85583,91266,85280,"SVR2",94,.,.,".",0,394,128,198,57,0,10,0
12,12009,"South Shore--St. Margarets",12005,"Halifax West",92561,97710,10307,"A.P.",24,607.0,607.0,1,0,209,64,55,80,0,9,0
12,12009,"South Shore--St. Margarets",12005,"Halifax West",92561,97710,10307,"A.P.",99,608.0,608.0,1,0,451,142,119,158,0,33,0
12,12009,"South Shore--St. Margarets",12005,"Halifax West",92561,97710,10307,"O.P.",27,125.0,125.0,1,93,55,21,16,17,0,2,0
12,12009,"South Shore--St. Margarets",12005,"Halifax West",92561,97710,10307,"O.P.",81,130.0,130.0,1,334,164,60,55,39,0,10,-0
12,12009,"South Shore--St. Margarets",12005,"Halifax West",92561,97710,10307,"O.P.",100,125.1,143.0,17,7437,4330,1418,1641,1034,0,237,0
12,12009,"South Shore--St. Margarets",12005,"Halifax West",92561,97710,10307,"SVR1",11,.,.,".",96,38,23,5,9,0,2,0
12,12009,"South Shore--St. Margarets",12005,"Halifax West",92561,97710,10307,"SVR2",11,.,.,".",0,110,33,16,57,0,4,0
12,12009,"South Shore--St. Margarets",12009,"South Shore - St. Margaret's",92561,82254,82254,"A.P.",100,600.0,616.0,17,0,4469,1913,1330,1089,0,137,0
12,12009,"South Shore--St. Margarets",12009,"South Shore - St. Margaret's",92561,82254,82254,"M.P.",100,500.0,503.0,4,812,329,179,52,89,0,9,0
12,12009,"South Shore--St. Margarets",12009,"South Shore - St. Margaret's",92561,82254,82254,"O.P.",100,1.0,191.0,188,66100,35720,15421,13358,5546,0,1395,0
12,12009,"South Shore--St. Margarets",12009,"South Shore - St. Margaret's",92561,82254,82254,"SVR1",100,.,.,".",384,156,89,20,40,0,7,0
12,12009,"South Shore--St. Margarets",12009,"South Shore - St. Margaret's",92561,82254,82254,"SVR2",100,.,.,".",0,923,346,273,273,0,31,0
12,12010,"Sydney--Victoria",12010,"Sydney - Victoria",73328,73328,73328,"A.P.",100,600.0,621.0,22,0,6742,2782,845,2962,0,153,0
12,12010,"Sydney--Victoria",12010,"Sydney - Victoria",73328,73328,73328,"M.P.",100,500.0,503.0,4,453,226,85,33,103,0,5,0
12,12010,"Sydney--Victoria",12010,"Sydney - Victoria",73328,73328,73328,"O.P.",100,1.0,403.0,181,59668,28957,10692,6056,11206,0,1003,0
12,12010,"Sydney--Victoria",12010,"Sydney - Victoria",73328,73328,73328,"SVR1",100,.,.,".",598,233,135,19,69,0,10,0
12,12010,"Sydney--Victoria",12010,"Sydney - Victoria",73328,73328,73328,"SVR2",100,.,.,".",0,893,329,96,448,0,20,0
12,12011,"West Nova",12011,"West Nova",83654,83654,83654,"A.P.",100,600.0,613.0,14,0,4991,2264,410,2191,0,126,0
12,12011,"West Nova",12011,"West Nova",83654,83654,83654,"M.P.",100,500.0,505.0,6,761,420,159,49,201,0,11,0
12,12011,"West Nova",12011,"West Nova",83654,83654,83654,"O.P.",100,1.0,400.0,201,66100,36291,17103,5095,12771,0,1322,0
12,12011,"West Nova",12011,"West Nova",83654,83654,83654,"SVR1",100,.,.,".",1077,404,297,25,72,0,10,0
12,12011,"West Nova",12011,"West Nova",83654,83654,83654,"SVR2",100,.,.,".",0,848,381,52,397,0,18,0
13,13001,"Acadie--Bathurst",13001,"Acadie - Bathurst",79340,77792,77792,"A.P.",100,600.0,618.0,19,0,8499,1543,5499,1457,0,0,0
13,13001,"Acadie--Bathurst",13001,"Acadie - Bathurst",79340,77792,77792,"M.P.",100,500.0,518.0,19,1856,1277,236,664,377,0,0,0
13,13001,"Acadie--Bathurst",13001,"Acadie - Bathurst",79340,77792,77792,"O.P.",100,1.0,201.0,201,64107,35025,5435,25189,4401,0,0,0
13,13001,"Acadie--Bathurst",13001,"Acadie - Bathurst",79340,77792,77792,"SVR1",100,.,.,".",335,138,56,58,24,0,0,0
13,13001,"Acadie--Bathurst",13001,"Acadie - Bathurst",79340,77792,77792,"SVR2",100,.,.,".",0,1075,186,657,232,0,0,0
13,13001,"Acadie--Bathurst",13006,"Miramichi",79340,51996,1548,"A.P.",50,600.0,600.0,1,0,175,74,47,50,0,5,0
13,13001,"Acadie--Bathurst",13006,"Miramichi",79340,51996,1548,"O.P.",0.4,6.0,6.0,1,1,1,0,0,0,0,0,0
13,13001,"Acadie--Bathurst",13006,"Miramichi",79340,51996,1548,"O.P.",53,3.0,3.0,1,176,72,21,34,16,0,1,0
13,13001,"Acadie--Bathurst",13006,"Miramichi",79340,51996,1548,"O.P.",100,1.0,5.0,4,1190,555,180,211,139,0,25,0
13,13001,"Acadie--Bathurst",13006,"Miramichi",79340,51996,1548,"SVR1",3.2,.,.,".",9,3,2,0,1,0,0,0
13,13001,"Acadie--Bathurst",13006,"Miramichi",79340,51996,1548,"SVR2",3.2,.,.,".",0,27,16,2,9,0,0,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"A.P.",27,608.0,608.0,1,0,85,59,10,12,0,3,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"A.P.",52,602.0,602.0,1,0,236,97,34,95,0,10,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"A.P.",96,604.0,604.0,1,0,220,72,35,107,0,7,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"A.P.",100,600.0,620.0,18,0,8153,2490,1292,4057,0,314,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"M.P.",100,500.0,506.0,7,1185,733,160,83,448,0,42,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",4.4,20.0,20.0,1,19,11,5,2,3,0,1,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",4.8,70.0,70.0,1,13,7,4,2,1,0,0,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",22,23.0,23.0,1,48,29,15,6,7,0,2,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",55,62.0,62.0,1,183,89,43,31,11,0,4,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",76,40.0,40.0,1,276,163,56,44,59,0,5,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",86,69.0,69.0,1,273,171,112,36,16,0,7,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",96,45.0,45.0,1,273,163,61,38,56,0,9,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"O.P.",100,1.0,152.1,169,55611,30384,9947,7543,11541,0,1353,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"SVR1",92,.,.,".",246,101,51,12,35,0,3,0
13,13002,"Beauséjour",13002,"Beauséjour",80416,78076,71361,"SVR2",92,.,.,".",0,625,174,71,360,0,20,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"A.P.",0.0,609.0,609.0,1,0,0,0,0,0,0,0,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"A.P.",1.6,605.0,605.0,1,0,12,5,2,5,0,0,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"A.P.",54,610.0,610.0,1,0,349,71,81,187,0,10,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"A.P.",100,614.0,614.0,1,0,560,136,138,263,0,23,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"M.P.",25,507.0,507.0,1,49,39,12,6,20,0,1,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"O.P.",0.0,157.0,157.0,1,0,0,0,0,0,0,0,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"O.P.",27,61.0,61.0,1,178,98,29,42,25,0,2,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"O.P.",36,161.0,161.0,1,244,110,23,44,39,0,4,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"O.P.",56,163.0,163.0,1,255,144,25,47,67,0,5,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"O.P.",90,161.1,161.1,1,449,287,49,108,125,0,5,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"O.P.",92,162.1,162.1,1,801,480,112,181,174,0,13,-0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"O.P.",100,163.1,169.0,9,4133,2151,584,755,761,0,51,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"SVR1",8.2,.,.,".",36,20,9,1,8,0,1,0
13,13002,"Beauséjour",13007,"Moncton - Riverview - Dieppe",80416,98539,9055,"SVR2",8.2,.,.,".",0,66,26,10,27,0,2,0
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"A.P.",8.8,610.0,610.0,1,0,51,34,6,9,0,2,1
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"A.P.",54,606.0,606.0,1,0,250,151,41,52,0,5,1
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"A.P.",74,600.0,600.0,1,0,569,331,63,154,0,20,1
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"A.P.",100,601.0,614.0,11,0,6067,3011,884,1904,0,248,20
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"M.P.",100,501.0,506.0,6,976,566,308,86,147,0,13,12
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"O.P.",11,7.0,7.0,1,64,34,17,8,8,0,1,0
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"O.P.",51,4.0,4.0,1,158,100,58,20,19,0,2,1
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"O.P.",88,126.0,126.0,1,439,270,167,47,49,0,5,1
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"O.P.",100,1.0,159.0,153,57244,28930,12974,8032,6531,0,1224,169
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"SVR1",87,.,.,".",1450,557,404,35,88,0,28,3
13,13003,"Fredericton",13003,"Fredericton",81759,93181,81329,"SVR2",87,.,.,".",0,1207,688,140,322,0,52,5
13,13003,"Fredericton",13008,"New Brunswick Southwest",81759,63618,430,"A.P.",13,600.0,600.0,1,0,41,19,10,10,0,2,0
13,13003,"Fredericton",13008,"New Brunswick Southwest",81759,63618,430,"O.P.",1.5,6.0,6.0,1,6,3,1,1,0,0,0,0
13,13003,"Fredericton",13008,"New Brunswick Southwest",81759,63618,430,"O.P.",100,7.0,7.0,1,330,123,47,49,20,0,7,0
13,13003,"Fredericton",13008,"New Brunswick Southwest",81759,63618,430,"SVR1",0.7,.,.,".",3,1,1,0,0,0,0,-0
13,13003,"Fredericton",13008,"New Brunswick Southwest",81759,63618,430,"SVR2",0.7,.,.,".",0,3,2,0,1,0,0,0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"A.P.",0.6,604.0,604.0,1,0,1,0,0,1,0,0,0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"A.P.",73,608.0,608.0,1,0,226,157,28,33,0,9,-0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"O.P.",3.9,45.0,45.0,1,11,7,2,2,2,0,0,0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"O.P.",14,69.0,69.0,1,45,28,18,6,3,0,1,0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"O.P.",45,62.0,62.0,1,152,74,35,26,9,0,4,0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"O.P.",95,70.0,70.0,1,267,141,78,38,22,0,3,-0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"O.P.",100,69.1,74.0,5,1942,1073,642,259,122,0,50,0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"SVR1",3.8,.,.,".",10,4,2,0,1,0,0,0
13,13004,"Fundy Royal",13002,"Beauséjour",79331,78076,2997,"SVR2",3.8,.,.,".",0,26,7,3,15,0,1,0
13,13004,"Fundy Royal",13004,"Fundy Royal",79331,73484,73365,"A.P.",86,610.0,610.0,1,0,242,172,45,16,0,8,0
13,13004,"Fundy Royal",13004,"Fundy Royal",79331,73484,73365,"A.P.",100,600.0,615.0,15,0,6135,3953,1092,827,0,263,0
13,13004,"Fundy Royal",13004,"Fundy Royal",79331,73484,73365,"M.P.",100,500.0,503.0,4,440,236,130,36,53,0,17,0
13,13004,"Fundy Royal",13004,"Fundy Royal",79331,73484,73365,"O.P.",100,1.0,139.0,144,55917,29041,16405,8551,2659,0,1426,0
13,13004,"Fundy Royal",13004,"Fundy Royal",79331,73484,73365,"SVR1",100,.,.,".",325,133,96,17,14,0,6,0
13,13004,"Fundy Royal",13004,"Fundy Royal",79331,73484,73365,"SVR2",100,.,.,".",0,587,380,83,91,0,33,0
13,13004,"Fundy Royal",13008,"New Brunswick Southwest",79331,63618,309,"A.P.",12,608.0,608.0,1,0,24,15,4,4,0,0,0
13,13004,"Fundy Royal",13008,"New Brunswick Southwest",79331,63618,309,"O.P.",8.6,55.0,55.0,1,35,22,14,4,2,0,1,0
13,13004,"Fundy Royal",13008,"New Brunswick Southwest",79331,63618,309,"O.P.",22,56.0,56.0,1,68,39,18,11,6,0,3,0
13,13004,"Fundy Royal",13008,"New Brunswick Southwest",79331,63618,309,"O.P.",30,57.0,57.0,1,160,81,48,21,7,0,5,0
13,13004,"Fundy Royal",13008,"New Brunswick Southwest",79331,63618,309,"SVR1",0.5,.,.,".",2,1,0,0,0,0,0,0
13,13004,"Fundy Royal",13008,"New Brunswick Southwest",79331,63618,309,"SVR2",0.5,.,.,".",0,2,1,0,0,0,0,0
13,13004,"Fundy Royal",13009,"Saint John",79331,84670,2660,"A.P.",36,600.0,600.0,1,0,247,139,50,52,0,5,1
13,13004,"Fundy Royal",13009,"Saint John",79331,84670,2660,"O.P.",100,1.0,4.0,5,1915,971,487,296,160,0,23,5
13,13004,"Fundy Royal",13009,"Saint John",79331,84670,2660,"SVR1",3.0,.,.,".",15,7,3,1,2,0,0,0
13,13004,"Fundy Royal",13009,"Saint John",79331,84670,2660,"SVR2",3.0,.,.,".",0,26,15,4,8,0,1,0
13,13005,"Madawaska--Restigouche",13005,"Madawaska - Restigouche",62540,61106,61106,"A.P.",100,600.0,616.0,17,0,7034,3151,894,2664,0,122,203
13,13005,"Madawaska--Restigouche",13005,"Madawaska - Restigouche",62540,61106,61106,"M.P.",100,500.0,509.0,10,1574,868,340,59,393,0,13,63
13,13005,"Madawaska--Restigouche",13005,"Madawaska - Restigouche",62540,61106,61106,"O.P.",100,1.0,153.0,152,49065,25953,10171,5519,8793,0,460,1010
13,13005,"Madawaska--Restigouche",13005,"Madawaska - Restigouche",62540,61106,61106,"SVR1",100,.,.,".",327,128,66,13,40,0,4,5
13,13005,"Madawaska--Restigouche",13005,"Madawaska - Restigouche",62540,61106,61106,"SVR2",100,.,.,".",0,1014,496,77,419,0,13,9
13,13005,"Madawaska--Restigouche",13006,"Miramichi",62540,51996,1434,"A.P.",50,600.0,600.0,1,0,173,73,46,49,0,4,0
13,13005,"Madawaska--Restigouche",13006,"Miramichi",62540,51996,1434,"O.P.",47,3.0,3.0,1,159,64,18,31,14,0,1,0
13,13005,"Madawaska--Restigouche",13006,"Miramichi",62540,51996,1434,"O.P.",100,6.0,6.0,1,309,197,59,100,28,0,11,-0
13,13005,"Madawaska--Restigouche",13006,"Miramichi",62540,51996,1434,"O.P.",100,7.0,9.0,3,836,462,149,208,88,0,17,0
13,13005,"Madawaska--Restigouche",13006,"Miramichi",62540,51996,1434,"SVR1",3.0,.,.,".",8,3,2,0,1,0,0,0
13,13005,"Madawaska--Restigouche",13006,"Miramichi",62540,51996,1434,"SVR2",3.0,.,.,".",0,26,16,2,8,0,0,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"A.P.",3.4,604.0,604.0,1,0,8,3,1,4,0,0,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"A.P.",48,602.0,602.0,1,0,219,90,32,88,0,9,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"O.P.",24,40.0,40.0,1,87,51,17,14,18,0,1,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"O.P.",78,23.0,23.0,1,168,104,53,21,23,0,6,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"O.P.",96,20.0,20.0,1,406,231,112,45,56,0,18,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"O.P.",100,19.0,24.0,5,2041,1123,238,679,176,0,30,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"SVR1",4.3,.,.,".",11,5,2,1,2,0,0,0
13,13006,"Miramichi--Grand Lake",13002,"Beauséjour",59343,78076,3718,"SVR2",4.3,.,.,".",0,29,8,3,17,0,1,0
13,13006,"Miramichi--Grand Lake",13003,"Fredericton",59343,93181,5781,"A.P.",91,610.0,610.0,1,0,533,352,68,88,0,17,7
13,13006,"Miramichi--Grand Lake",13003,"Fredericton",59343,93181,5781,"A.P.",100,609.0,609.0,1,0,558,362,70,95,0,24,7
13,13006,"Miramichi--Grand Lake",13003,"Fredericton",59343,93181,5781,"M.P.",100,500.0,500.0,1,88,76,39,16,17,0,4,0
13,13006,"Miramichi--Grand Lake",13003,"Fredericton",59343,93181,5781,"O.P.",12,126.0,126.0,1,61,37,23,7,7,0,1,0
13,13006,"Miramichi--Grand Lake",13003,"Fredericton",59343,93181,5781,"O.P.",100,109.0,125.0,17,4777,1935,1154,416,294,0,45,26
13,13006,"Miramichi--Grand Lake",13003,"Fredericton",59343,93181,5781,"SVR1",7.2,.,.,".",121,47,34,3,7,0,2,0
13,13006,"Miramichi--Grand Lake",13003,"Fredericton",59343,93181,5781,"SVR2",7.2,.,.,".",0,101,58,12,27,0,4,0
13,13006,"Miramichi--Grand Lake",13006,"Miramichi",59343,51996,49014,"A.P.",100,601.0,611.0,11,0,4882,2835,725,1233,0,89,0
